Source.Name	Name	Mobile Number	Review Count	Rating	Catagory	Address	Website	Email Id	PlusCode	Closing Hours	latitude	latitude_1	Instagram Profile	Facebook Profile	Linkedin Profile	Twitter Profile	Images Folder
PAWN SHOP SUMATERA UTARA	Pegadaian Cabang Simpang Limun	617862705	34 reviews	4.1	Pawn shop in Medan, North Sumatra	Jl. Sakti Lubis No.24, Sitirejo II, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20217				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	35528749	986931699	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian Pancur Batu	618364218	47 reviews	5	Pawn shop in North Sumatra	Jl. Jamin Ginting, Namo Riam, Serdang, Kota Medan, Sumatera Utara 20353				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	3.4755727E+016	9.85970345E+015	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian - CP Medan Utama	614536713	22 reviews	4.5	Pawn shop in Medan, North Sumatra	Jl. Pegadaian No.112, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151				Tuesday 8.00 am–3.30 pm Wednesday 8.00 am–3.30 pm Thursday 8.00 am–3.30 pm Friday 8.00 am–3.30 pm Saturday 8.00 am–1.00 pm Sunday Closed Monday 8.00 am–3.30 pm	35843757	986821952	https://www.instagram.com/cp_medanutama/				
PAWN SHOP SUMATERA UTARA	Pegadaian UPS Pasar Glugur	62422072	5 reviews	2.2	Loan agency in North Sumatra	Jl. Gelugur No.4, Rantau Prapat, Kel. Sirandorung, Kec. Rantau Utara, Padang Bulan, Rantau Utara, Labuhan Batu Regency, North Sumatra 21414				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	20924079	9.98280055E+015	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	CP Pegadaian Setia Budi	81110609777	46 reviews	5	Financial institution in Medan, North Sumatra	Jl setia Budi komp milala mas, Blk. B No.04, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20132				Tuesday 8.00 am–3.15 pm Wednesday 8.00 am–3.15 pm Thursday 8.00 am–3.15 pm Friday 8.00 am–3.15 pm Saturday 8.00 am–12.30 pm Sunday Closed Monday 8.00 am–3.15 pm	3.5698397E+016	986421182	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian Unit Delitua		50 reviews	4.1	Store in North Sumatra	FMVJ+HVG, Jl. Besar Delitua, Deli Tua Tim., Kec. Deli Tua, Kabupaten Deli Serdang, Sumatera Utara 20355				Tuesday 8.00 am–3.15 am Wednesday 8.00 am–3.15 am Thursday 8.00 am–3.15 am Friday 8.00 am–3.15 am Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.15 pm	3.4939498E+016	9.86822003E+015	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian Cabang Karya	616641215	10 reviews	3.8	Pawn shop in Medan, North Sumatra	Jl. Karya No.138D, Karang Berombak, Kec. Medan Bar., Kota Medan, Sumatera Utara 20117				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	3.6113493E+016	9.86656676E+015	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian	616841959	10 reviews	4	Pawn shop in Medan, North Sumatra	Jl. Belawan KM.16,5, Pekan Labuhan, Medan Labuhan, Pekan Labuhan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20254				Tuesday 8.00 am–3.30 pm Wednesday 8.00 am–3.30 pm Thursday 8.00 am–3.30 pm Friday 8.00 am–3.30 pm Saturday 8.00 am–12.30 pm Sunday Closed Monday 8.00 am–3.30 pm	3.7269084E+016	986779664	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Perum Pegadaian - CPP Medan Mandala	617354973	18 reviews	3.3	Pawn shop in Medan, North Sumatra	Jl. Kasuari No.51 B, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122				Tuesday 8.00 am–3.30 pm Wednesday 8.00 am–3.30 pm Thursday 8.00 am–3.30 pm Friday 8.00 am–3.30 pm Saturday 8.00 am–12.30 pm Sunday Closed Monday 8.00 am–3.30 pm	35842631	9.86368843E+015	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian Cab. Krakatau	616629655	17 reviews	4	Pawn shop in Medan, North Sumatra	Jl. Bilal Ujung No.128b, Pulo Brayan Darat I, Kec. Medan Tim., Kota Medan, Sumatera Utara 20239				Tuesday 8.00 am–3.30 pm Wednesday 8.00 am–3.30 pm Thursday 8.00 am–3.30 pm Friday 8.00 am–3.30 pm Saturday 8.00 am–12.30 pm Sunday Closed Monday 8.00 am–3.30 pm	36227423	9.86817498E+015	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian Lubuk Pakam	617951065	10 reviews	3.8	Pawn shop in the Lubuk Pakam, North Sumatra	Jl. P. Diponegoro, Petapahan, Deli Serdang, Kabupaten Deli Serdang, Sumatera Utara 20353				Tuesday 8.00 am–3.30 pm Wednesday 8.00 am–3.30 pm Thursday 8.00 am–3.30 pm Friday 8.00 am–3.30 pm Saturday 8.00 am–1.00 pm Sunday Closed Monday 8.00 am–3.30 pm	3560135	988714535	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian Perbaungan	617990233	13 reviews	4.5	Pawn shop in North Sumatra	Jl. Serdang No.28, Simpang Tiga Pekan, Kec. Perbaungan, Kabupaten Serdang Bedagai, Sumatera Utara 20986				Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday Closed Friday 8.00 am–4.00 pm Saturday 8.00 am–1.00 pm Sunday Closed Monday 8.00 am–4.00 pm	3567192	989550913	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian Gaharu		8 reviews	4.4	Pawn shop in Medan, North Sumatra	JM2H+2XQ, Jl. Timor, Gaharu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20235				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday Closed Sunday Closed Monday 8.00 am–3.00 pm	3.6000694E+016	986799376	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	PEGADAIAN UPC BANDAR SELAMAT	617333361	6 reviews	3	Corporate office in Medan, North Sumatra	Jl. Letda Sujono No.71, Bandar Selamat, Kec. Medan Tembung, Kota Medan, Sumatera Utara 20223				Tuesday 8.00 am–3.30 pm Wednesday 8.00 am–3.30 pm Thursday 8.00 am–3.30 pm Friday 8.00 am–3.30 pm Saturday 8.00 am–12.30 pm Sunday 8.00 am–3.30 pm Monday 8.00 am–3.30 pm	3.5977721E+016	987161134					
PAWN SHOP SUMATERA UTARA	Pegadaian Mandala	617354973	11 reviews	3.7	Pawn shop in Medan, North Sumatra	Jl. Pukat II No.9 A, Bantan Tim., Kec. Medan Tembung, Kota Medan, Sumatera Utara 20224				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	3.5948518E+016	987071509	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian Rantau Prapat	62421772	2 reviews	5	Loan agency in North Sumatra	Jl. Cut Nya Dien No.23, Perkebunan Tanah Datar, Rantau Prapat, Batu Bara Regency, North Sumatra 21254				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	35924718	9.86635748E+015	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian Cabang Pulo Brayan	616639806	9 reviews	4.1	Pawn shop in Medan, North Sumatra	Jl. Yos Sudarso Blok A No.9 Pulo Brayan, Tanjung Mulia, Medan Deli, Tanjung Mulia, Medan Deli, Medan City, North Sumatra 20241				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	3144063	9.95339744E+015	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Kantor Pegadaian Cabang tebing tinggi.sumut		37 reviews	4.3	Corporate office in North Sumatra	Rambung, Tebing Tinggi Kota, Tebing Tinggi City, North Sumatra 20633					36338843	986692947	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian Unit Mahameru	616633349	8 reviews	4.5	Pawn shop in Medan, North Sumatra	Jl. Gn. Mahameru No.21, Glugur Darat I, Kec. Medan Tim., Kota Medan, Sumatera Utara 20238				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–3.00 pm Sunday Closed Monday 8.00 am–3.00 pm	3.6168143E+016	9.86797591E+015	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian Pringgan	614559695	14 reviews	3.7	Pawn shop in Medan, North Sumatra	Jl. Sei Bahorok No.2, Babura, Kec. Medan Baru, Kota Medan, Sumatera Utara 20154				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	3.5780996E+016	986605156	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian UPC Veteran	616840352	6 reviews	4.3	Pawn shop in Medan, North Sumatra	Jl. Veteran Ps. 7 No.250, Manunggal, Kec. Labuhan Deli, Kabupaten Deli Serdang, Sumatera Utara 20373				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	3.782635E+016	9.86833744E+015	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian UPC Mabar	616852968	14 reviews	4.4	Pawn shop in Medan, North Sumatra	Lorong Wisnu No.154, M A B A R, Kec. Medan Deli, Kota Medan, Sumatera Utara 20241				Tuesday 8.00 am–3.30 pm Wednesday 8.00 am–3.30 pm Thursday 8.00 am–3.30 pm Friday 8.00 am–3.30 pm Saturday 8.00 am–1.00 pm Sunday Closed Monday 8.00 am–3.30 pm	36538198	986570036	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	CPS Pegadaian Syariah Setia Budi Tanjung Rejo	81119313666	19 reviews	4.1	Corporate office in Medan, North Sumatra	Jl. Setia Budi No.96, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122				Tuesday 8.00 am–3.30 pm Wednesday 8.00 am–3.30 pm Thursday 8.00 am–3.30 pm Friday 8.00 am–3.30 pm Saturday 8.00 am–12.30 pm Sunday Closed Monday 8.00 am–3.30 pm	3660879499999999	986779392					
PAWN SHOP SUMATERA UTARA	PT. Pegadaian	63421690	13 reviews	4.5	Pawn shop in Padang Sidempuan, North Sumatra	Jl. Mesjid Raya Baru No.20, Wek IV, Kec. Padangsidimpuan Utara, Kota Padang Sidempuan, Sumatera Utara 22711				Tuesday 8.00 am–2.30 pm Wednesday 8.00 am–2.30 pm Thursday 8.00 am–2.30 pm Friday 8.00 am–2.30 pm Saturday 8.00 am–2.30 pm Sunday Closed Monday 8.00 am–2.30 pm	3.5757362E+016	986425739	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian UPC Melati		10 reviews	2.8	Pawn shop in Medan, North Sumatra	Jl. Flamboyan Raya No.6-A, Tj. Sari, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20124				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	13743497	992717729	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian UPC gatot Subroto	614153967	7 reviews	4.1	Pawn shop in Medan, North Sumatra	Jl. Gatot Subroto No.311-A, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	3.5331361E+016	986627967	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian UPC Sakura	618226954	9 reviews	3.6	Pawn shop in Medan, North Sumatra	GJV3+FQ8, Jl. Bunga Sakura, Tj. Selamat, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara 20135				Tuesday 8.00 am–3.30 pm Wednesday 8.00 am–3.30 pm Thursday 8.00 am–3.30 pm Friday 8.00 am–3.30 pm Saturday 8.00 am–12.30 pm Sunday Closed Monday 8.00 am–3.30 pm	35536073	986315561	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian PematangSiantar	62223271	24 reviews	3.1	Pawn shop in Pematangsiantar, North Sumatra	Jl. Thamrin No.46, Pahlawan, Kec. Siantar Tim., Kota Pematang Siantar, Sumatera Utara 21132				Tuesday 8.00 am–3.30 pm Wednesday 8.00 am–3.30 pm Thursday 8.00 am–3.30 pm Friday 8.00 am–3.30 pm Saturday 8.00 am–12.30 pm Sunday Closed Monday 8.00 am–3.30 pm	3541231	9.86221225E+015	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Parluasan Government Owned Pawn Shop	622433090	10 reviews	3.8	Pawn shop in Pematangsiantar, North Sumatra	Jl. Patuan Anggi No.171, Suka Dame, Kec. Siantar Utara, Kota Pematang Siantar, Sumatera Utara 21143				Tuesday 8.00 am–3.30 pm Wednesday 8.00 am–3.30 pm Thursday 8.00 am–3.30 pm Friday 8.00 am–3.30 pm Saturday 8.00 am–1.00 pm Sunday Closed Monday 8.00 am–3.30 pm	3.5901097E+016	986530556	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian Upc Kampus Usu	8126433691	6 reviews	4	Pawn shop in Medan, North Sumatra	Padang Bulan, Medan Baru, Medan City, North Sumatra 20222				Tuesday 8.00 am–3.30 am Wednesday 8.00 am–3.30 am Thursday 8.00 am–3.30 am Friday 8.00 am–3.30 am Saturday 8.00 am–12.30 pm Sunday Closed Monday 8.00 am–3.30 am	3.5436654E+016	986043965	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian UPC Sekip	614524394	7 reviews	4.7	Pawn shop in Medan, North Sumatra	HMX7+7FV, Jl. Sekip, Sei Putih Tim. I, Medan, Kota Medan, Sumatera Utara 20118				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	29603039	9.90717381E+015	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian UPC Bangkatan	618821639	4 reviews	2.8	Pawn shop in Binjai, North Sumatra	Jl. Letjend Jamin Ginting, Rambung Bar., Kec. Binjai, Kota Binjai, Sumatera Utara 20721				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	3.5952049E+016	984906096	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian UPC Adam Malik	8116171614	3 reviews	5	Pawn shop in Medan, North Sumatra	Jl. H. Adam Malik No.107, Sei Agul, Kec. Medan Bar., Kota Medan, Sumatera Utara 20113				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	3.6038127E+016	9.86690243E+015	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian UPC UPC Simpang Dua	62223271	6 reviews	4.3	Pawn shop in North Sumatra	Jl. Parapat KM No.5, Nagahuta Timur, Siantar Marimbun, Pematang Siantar City, North Sumatra 21126				Tuesday 8.00 am–3.30 pm Wednesday 8.00 am–3.30 pm Thursday 8.00 am–3.30 pm Friday 8.00 am–3.30 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.30 pm	29319353	990474345	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian UPC Medan Denai	617369724	2 reviews	5	Pawn shop in Medan, North Sumatra	Jl. Denai No.94, Denai, Kec. Medan Denai, Kota Medan, Sumatera Utara 20228				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	35724424	987249784	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian UPC Pasar Iv	618466585	7 reviews	4.7	Pawn shop in North Sumatra	Jalan Veteran Pasar IV No.14B, Gang Buntu, Medan Timur, Tj. Gusta, Kec. Sunggal, Kabupaten Deli Serdang, Sumatera Utara 20212				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	36307625	986615533	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian UPC Asahan	62223271	2 reviews	4.5	Pawn shop in North Sumatra	Jl. Asahan, Marihat Baris, Kec. Siantar, Kota Pematang Siantar, Sumatera Utara 21131				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	3.5782783E+016	986129079	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian UPS Tandem Hilir	618829388	2 reviews	3	Pawn shop in North Sumatra	Jl. Tgk. Amir Hamzah KM 31,5 Pasar Tandem Hilir, Kec. Hamparan Perak, Hamparan Perak, Deli Serdang Regency, North Sumatra 21223				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	3549671	98659926	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian Gedung Arca	617365961	13 reviews	3.8	Pawn shop in Medan, North Sumatra	Jl. Gedung Arca No.6, Ps. Merah Tim., Kec. Medan Area, Kota Medan, Sumatera Utara 20217				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	29669811	990898503	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	Pegadaian UPC Menteng	617872025	2 reviews	5	Pawn shop in Medan, North Sumatra	Jl. Menteng VII No.7, Medan Tenggara, Kec. Medan Denai, Kota Medan, Sumatera Utara 20217				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	3.5823481E+016	9.86988819E+015	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA UTARA	kantor Pegadaian Kisaran	62342415	12 reviews	4.2	Pawn shop in Selawan, North Sumatra	XJMH+MVW Bar, Kisaran Kota, Kec. Kota Kisaran Barat, Kabupaten Asahan, Sumatera Utara 21211				Tuesday 8.00 am–3.30 am Wednesday 8.00 am–3.30 am Thursday 8.00 am–3.30 am Friday 8.00 am–3.30 am Saturday 8.00 am–12.30 pm Sunday Closed Monday 8.00 am–3.30 am	3.5869655E+016	987223142	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
